full_address,shape_X,shape_Y
"681 Cumberland Street, North Dunedin, Dunedin",170.5118792,-45.86461478
"735 Cumberland Street, North Dunedin, Dunedin",170.512061,-45.86417737
"82 Forth Street, North Dunedin, Dunedin",170.5177163,-45.86602778
"32A Royal Terrace, Dunedin Central, Dunedin",170.502028,-45.86735372
"9 Shore Street, Andersons Bay, Dunedin",170.5216689,-45.89550208
"20 St Andrew Street, Dunedin Central, Dunedin",170.5041753,-45.87124745
"269 Stuart Street, Dunedin Central, Dunedin",170.4994687,-45.87341322
"26A Tower Avenue, Waverley, Dunedin",170.5361646,-45.88668877
"14 Wickliffe Street, Dunedin Central, Dunedin",170.5184431,-45.87200448
"28 Bombay Street, Dunedin Central, Dunedin",170.5105886,-45.87674758
"60 Connell Street, Waverley, Dunedin",170.5460791,-45.88262587
"59 Cumberland Street, Dunedin Central, Dunedin",170.500734,-45.88458183
"603 Hillside Road, Caversham, Dunedin",170.4858379,-45.8985868
"42 Melbourne Street, South Dunedin, Dunedin",170.5035312,-45.89628093
"28 Ravenswood Road, Saint Clair, Dunedin",170.4819979,-45.90803927
"19 Hyde Street, North Dunedin, Dunedin",170.5143142,-45.86870613
"47D Martin Road, Fairfield, Dunedin",170.3913154,-45.89667103
"45B Seaton Road, Portobello, Dunedin",170.6445577,-45.84317467
"477 Moray Place, Dunedin Central, Dunedin",170.5031494,-45.87568292
"39D Green Street, Mosgiel",170.362019,-45.87285503
"50 Old Brighton Road, Fairfield, Dunedin",170.392717,-45.90243105
"30C Emerson Street, Concord, Dunedin",170.455489,-45.90618797
"15A Ensor Street, Burnside, Dunedin",170.45908,-45.89710605
"9 Rodney Street, North East Valley, Dunedin",170.5361211,-45.84996993
"20 Parklands Avenue, Mosgiel",170.364916,-45.87695403
"53 Wickliffe Terrace, Port Chalmers, Dunedin",170.620743,-45.82019007
"30 Arthur Street, Dunedin Central, Dunedin",170.4948649,-45.87319102
"16 Shortland Street, Caversham, Dunedin",170.47839,-45.89438297
"254C Gladstone Road North, Mosgiel",170.3823899,-45.878929
"63B Forfar Street, Mosgiel",170.3442879,-45.87422082
"8 Rutherford Street, Caversham, Dunedin",170.481001,-45.8967014
"5 McAllister Lane, Mosgiel",170.3661906,-45.87141438
"454 Leith Street, North Dunedin, Dunedin",170.5171732,-45.86152355
"5 Bounty Lane, Belleknowes, Dunedin",170.4743392,-45.87529182
"95D Victoria Road, Saint Kilda, Dunedin",170.5065048,-45.90681052
"95M Victoria Road, Saint Kilda, Dunedin",170.5064551,-45.90686788
"12A Regent Road, North Dunedin, Dunedin",170.5093656,-45.86147617
"20G Anzac Avenue, Dunedin Central, Dunedin",170.5090174,-45.87515162
"6B Eskvale Street, Saint Kilda, Dunedin",170.5070029,-45.89860368
"11A Galloway Street, Mornington, Dunedin",170.4776041,-45.88349982
"198A Gordon Road, Mosgiel",170.3456967,-45.87112945
"44B Gordon Road, Mosgiel",170.3519692,-45.8818719
"16B Grove Street, Saint Kilda, Dunedin",170.5053091,-45.89996808
"38A Grove Street, Saint Kilda, Dunedin",170.5067893,-45.90162527
"28C Hargest Crescent, Saint Kilda, Dunedin",170.4954171,-45.90401652
"17A Melville Street, Dunedin Central, Dunedin",170.4966017,-45.88427388
"13 Neidpath Road, Mornington, Dunedin",170.4873131,-45.88505502
"56A Tedder Street, Saint Kilda, Dunedin",170.5090266,-45.90262283
"28D Thames Street, Mosgiel",170.3618441,-45.86922463
"9B Wairoa Street, Kaikorai, Dunedin",170.4816873,-45.86465027
"54B Duncan Street, Dunedin Central, Dunedin",170.4939537,-45.87594255
"755B Great King Street, North Dunedin, Dunedin",170.5141081,-45.85890697
"18A Selwyn Street, North East Valley, Dunedin",170.5291296,-45.84817083
"24 Burns Street, Mosgiel",170.3492415,-45.88592883
"59 Main South Road, East Taieri, Mosgiel",170.3384047,-45.89749932
"11 Scroggs Hill Road, Brighton, Dunedin",170.335032,-45.94385622
"37 Gladstone Road, North East Valley, Dunedin",170.5171068,-45.85327092
"2 Dryden Street, Mosgiel",170.3519802,-45.8731098
"2 Dey Street, Mosgiel",170.3498346,-45.87356702
"15 McDonald Street, Mosgiel",170.3462957,-45.88227437
"15 King Street, Mosgiel",170.3508732,-45.88200213
"1 Lanark Street, Mosgiel",170.3477968,-45.87608842
"2 Steven Place, Mosgiel",170.3468478,-45.8813853
"40 Gordon Road, Mosgiel",170.352188,-45.88219613
"10 Burns Street, Mosgiel",170.3523279,-45.88551692
"788 Brighton Road, Ocean View, Dunedin",170.3476004,-45.93846413
"10 Titri Place, Mosgiel",170.3587026,-45.8643514
"3 Banks Place, Mosgiel",170.3630816,-45.87280847
"57 Glenbrook Drive, Mosgiel",170.3636587,-45.87204787
"17 Doon Street, Mosgiel",170.3569302,-45.87772835
"36 Cedar Crescent, Mosgiel",170.3629571,-45.87866603
"740 Highcliff Road, Highcliff, Dunedin",170.5876913,-45.88351553
"35 Hillary Street, Liberton, Dunedin",170.5154219,-45.84511157
"28 Soper Road, Mosgiel",170.3777476,-45.87580868
"300 Hillingdon Street, Normanby, Dunedin",170.5460735,-45.84457088
"25 Hilton Road, Highcliff, Dunedin",170.5520887,-45.8876514
"10 Old Brighton Road, Fairfield, Dunedin",170.3923099,-45.89972268
"110 Main Road, Fairfield, Dunedin",170.3907726,-45.89900092
"11 Martin Road, Fairfield, Dunedin",170.3881748,-45.89836758
"18 Edith Street, Fairfield, Dunedin",170.3938715,-45.90499363
"70 Islington Street, North East Valley, Dunedin",170.5281869,-45.85340112
"132 Martin Road, Fairfield, Dunedin",170.3990576,-45.894385
"4 Estuary Crescent, Fairfield, Dunedin",170.39523,-45.90492215
"50 Howorth Road, Fairfield, Dunedin",170.40368,-45.90165905
"83 Walton Park Avenue, Fairfield, Dunedin",170.4011413,-45.9031709
"22 Blanc Avenue, Fairfield, Dunedin",170.4003544,-45.90608658
"37 Delta Drive, Waldronville, Dunedin",170.4007372,-45.92386255
"28 Viscount Road, Waldronville, Dunedin",170.4031378,-45.92501945
"30 Viscount Road, Waldronville, Dunedin",170.4029356,-45.92506917
"17 Will Street, Green Island, Dunedin",170.4187264,-45.89954528
"673 Kaikorai Valley Road, Kenmure, Dunedin",170.4601262,-45.89350012
"332 Main South Road, Green Island, Dunedin",170.4150839,-45.8996194
"20 Weir Street, Green Island, Dunedin",170.4204137,-45.91043967
"1 Muir Street, Green Island, Dunedin",170.4321829,-45.9031371
"1 Dall Street, Abbotsford, Dunedin",170.4299581,-45.89948137
"24 Mitchell Street, Abbotsford, Dunedin",170.4312915,-45.895584
"3 Rennie Street, Green Island, Dunedin",170.4334252,-45.903265
"5 Shulma Street, Abbotsford, Dunedin",170.4280077,-45.89742273
"166 Main South Road, Green Island, Dunedin",170.4365366,-45.9024204
"21 Edinburgh Street, Green Island, Dunedin",170.4361509,-45.90487423
"223 Dalziel Road, Brockville, Dunedin",170.4500739,-45.86846215
"98 Main South Road, Green Island, Dunedin",170.4458088,-45.9026317
"59 Mooltan Street, Halfway Bush, Dunedin",170.4644664,-45.86018325
"71 Mooltan Street, Halfway Bush, Dunedin",170.4639486,-45.8593875
"96 Ashmore Street, Halfway Bush, Dunedin",170.4642543,-45.85774878
"101 Wray Street, Brockville, Dunedin",170.4572599,-45.86859352
"258 Brockville Road, Brockville, Dunedin",170.4598584,-45.86665515
"33 Cockerell Street, Brockville, Dunedin",170.4639356,-45.86687182
"43 Wray Street, Brockville, Dunedin",170.4631755,-45.86859237
"7 Barton Street, Brockville, Dunedin",170.4573201,-45.86636193
"88 Wray Street, Brockville, Dunedin",170.4585007,-45.868763
"8 Cockerell Street, Brockville, Dunedin",170.4624283,-45.86558342
"14 Bell Crescent, Concord, Dunedin",170.4607785,-45.9042001
"88 Mulford Street, Concord, Dunedin",170.4634622,-45.90447702
"46 Roy Crescent, Concord, Dunedin",170.4593891,-45.90617527
"11 Hanlon Street, Halfway Bush, Dunedin",170.4725721,-45.85465747
"39 Gilkison Street, Halfway Bush, Dunedin",170.4686749,-45.8533219
"14 Tilburn Street, Halfway Bush, Dunedin",170.4695547,-45.85853568
"21 Mooltan Street, Halfway Bush, Dunedin",170.4669755,-45.85913282
"184 Kaikorai Valley Road, Bradford, Dunedin",170.4740668,-45.86948057
"106 Hocken Street, Kenmure, Dunedin",170.4722381,-45.88111902
"16 Hocken Street, Kenmure, Dunedin",170.4684094,-45.8848939
"24 Blair Street, Kenmure, Dunedin",170.472716,-45.88379168
"32 Bryant Street, Kenmure, Dunedin",170.4679832,-45.88426135
"51 Hocken Street, Kenmure, Dunedin",170.4695434,-45.88331753
"10 Shirley Place, Kenmure, Dunedin",170.4672026,-45.88635177
"294 Kenmure Road, Kenmure, Dunedin",170.4693641,-45.88546692
"4 McLelland Street, Macandrew Bay, Dunedin",170.5985766,-45.86682903
"81 Barr Street, Kenmure, Dunedin",170.4679336,-45.88748842
"8 Scoular Street, Maryhill, Dunedin",170.4741525,-45.88945287
"162 Caversham Valley Road, Calton Hill, Dunedin",170.4658507,-45.89596932
"17 Burnett Street, Calton Hill, Dunedin",170.4726442,-45.89657045
"25 Ryehill Street, Calton Hill, Dunedin",170.4742605,-45.89881953
"63 Argyle Street, Mornington, Dunedin",170.4805708,-45.88476852
"490 South Road, Calton Hill, Dunedin",170.4699357,-45.89587618
"69 Waimea Avenue, Calton Hill, Dunedin",170.4690206,-45.8982977
"83 Riselaw Road, Calton Hill, Dunedin",170.4695341,-45.90048238
"128 Mulford Street, Concord, Dunedin",170.4666263,-45.90546062
"215 Middleton Road, Corstorphine, Dunedin",170.472137,-45.90899672
"29 Clermiston Avenue, Corstorphine, Dunedin",170.4736622,-45.90514742
"106 Wakari Road, Helensburgh, Dunedin",170.4772711,-45.85249955
"17 Derwent Street, Helensburgh, Dunedin",170.4827741,-45.85216747
"229 Helensburgh Road, Wakari, Dunedin",170.4834339,-45.853514
"249 Helensburgh Road, Helensburgh, Dunedin",170.4835893,-45.8527505
"93 Centennial Avenue, Helensburgh, Dunedin",170.4779736,-45.85306065
"10 Pennant Street, Wakari, Dunedin",170.4817845,-45.86253762
"22 Forresbank Avenue, Wakari, Dunedin",170.4837501,-45.85735298
"4 Forresbank Avenue, Wakari, Dunedin",170.4822416,-45.8577178
"7 Gilmore Street, Wakari, Dunedin",170.4808463,-45.86169852
"23 Hart Street, Belleknowes, Dunedin",170.4824604,-45.87188987
"37 Lundie Street, Kaikorai, Dunedin",170.4814394,-45.86961602
"59 Oates Street, Kaikorai, Dunedin",170.4841066,-45.86804307
"88 Ann Street, Kaikorai, Dunedin",170.4841417,-45.86897952
"46 Nairn Street, Kaikorai, Dunedin",170.48768,-45.86393725
"158 Eglinton Road, Mornington, Dunedin",170.4839032,-45.88237337
"28 Durham Street, Mornington, Dunedin",170.4765295,-45.88202553
"30 Peel Street, Mornington, Dunedin",170.4839348,-45.88402178
"4 Belleknowes Terrace, Belleknowes, Dunedin",170.4832967,-45.87825967
"122 Oakwood Avenue, Balaclava, Dunedin",170.476381,-45.8911009
"140 Forfar Street, Clyde Hill, Dunedin",170.4816057,-45.89089398
"157 Glenpark Avenue, Maryhill, Dunedin",170.4787106,-45.89039613
"26 Forfar Street, Clyde Hill, Dunedin",170.4846478,-45.89199658
"30 Ventnor Street, Mornington, Dunedin",170.47773,-45.8852978
"31 Mitchell Avenue, Maryhill, Dunedin",170.4758866,-45.88809715
"8 Rutland Street, Mornington, Dunedin",170.4812638,-45.88693983
"8 Kevin Street, Mornington, Dunedin",170.4835968,-45.88738877
"10 Laing Street, Caversham, Dunedin",170.4788581,-45.89536375
"11 Lisburn Avenue, Caversham, Dunedin",170.4817594,-45.89524498
"18 Embo Street, Caversham, Dunedin",170.4784741,-45.90150608
"5 Ryehill Street, Calton Hill, Dunedin",170.4756571,-45.89918605
"123 Easther Crescent, Kew, Dunedin",170.4845727,-45.90503418
"161 Hillhead Road, Corstorphine, Dunedin",170.4760428,-45.90927907
"17 Ponton Street, Corstorphine, Dunedin",170.4781904,-45.9094265
"110 Lynn Street, Wakari, Dunedin",170.4891872,-45.85614457
"19 McMillan Street, Maori Hill, Dunedin",170.4944747,-45.86012957
"414 Highgate, Roslyn, Dunedin",170.4947324,-45.86345955
"44 Prospect Bank, Wakari, Dunedin",170.4872934,-45.85740708
"52 Greenhill Avenue, Wakari, Dunedin",170.4871608,-45.85631702
"54 Prospect Bank, Wakari, Dunedin",170.4882001,-45.85699955
"64 Peter Street, Caversham, Dunedin",170.4766777,-45.90003493
"20 William Street, Dunedin Central, Dunedin",170.4899503,-45.88077793
"503 Queens Drive, Dunedin Central, Dunedin",170.4857775,-45.88073063
"86 Manor Place, Dunedin Central, Dunedin",170.4934795,-45.88371515
"92 Russell Street, Dunedin Central, Dunedin",170.4908497,-45.87589518
"30 Neidpath Road, Mornington, Dunedin",170.4862329,-45.88529362
"67 Burns Street, South Dunedin, Dunedin",170.4891673,-45.893624
"167 Surrey Street, Saint Clair, Dunedin",170.489533,-45.9024313
"30 Eastbourne Street, Caversham, Dunedin",170.4869607,-45.89598477
"43 Richmond Street, Forbury, Dunedin",170.488686,-45.90068672
"493 Hillside Road, Caversham, Dunedin",170.4887608,-45.89736802
"64 Seaton Road, Portobello, Dunedin",170.6447783,-45.84460573
"31 Ings Avenue, Saint Clair, Dunedin",170.490842,-45.90655315
"4 Sandringham Street, Saint Clair, Dunedin",170.488192,-45.90953093
"28 Tanner Road, Glenleith, Dunedin",170.5031757,-45.84732167
"3 Walsh Lane, Maori Hill, Dunedin",170.5010156,-45.85236393
"11 Falkland Street, Maori Hill, Dunedin",170.5031356,-45.85947065
"20 Chamberlain Street, Maori Hill, Dunedin",170.5047664,-45.85832588
"41 Falkland Street, Maori Hill, Dunedin",170.5044344,-45.85824168
"452 Highgate, Maori Hill, Dunedin",170.4956887,-45.86212887
"459 Highgate, Maori Hill, Dunedin",170.4951327,-45.86167177
"4 Drivers Road, Maori Hill, Dunedin",170.5045437,-45.86091185
"68 Grendon Street, Maori Hill, Dunedin",170.5012102,-45.86166445
"6 Grater Street, Maori Hill, Dunedin",170.4998531,-45.85614067
"152 London Street, Dunedin Central, Dunedin",170.4967153,-45.87122478
"8 View Street, Dunedin Central, Dunedin",170.5005194,-45.87490282
"17 Duncan Street, Dunedin Central, Dunedin",170.4958158,-45.87609142
"17 Graham Street, Dunedin Central, Dunedin",170.4951398,-45.87902848
"263 High Street, Dunedin Central, Dunedin",170.4966661,-45.87960875
"296 High Street, Dunedin Central, Dunedin",170.4954992,-45.8795716
"411 Princes Street, Dunedin Central, Dunedin",170.5003404,-45.88047013
"8 Broadway, Dunedin Central, Dunedin",170.500104,-45.87751965
"305 Vogel Street, Dunedin Central, Dunedin",170.4998292,-45.8861148
"50 Corstorphine Road, Corstorphine, Dunedin",170.4731912,-45.90176553
"29 Dalry Street, Mornington, Dunedin",170.4846488,-45.88428258
"21 East Avenue, Saint Kilda, Dunedin",170.4970333,-45.90382088
"624 Kaikorai Valley Road, Kenmure, Dunedin",170.4594106,-45.89311712
"420 King Edward Street, South Dunedin, Dunedin",170.5037488,-45.89928905
"53 Bellona Street, Saint Kilda, Dunedin",170.5002683,-45.90351948
"91 Oxford Street, South Dunedin, Dunedin",170.5040449,-45.89804587
"44 Council Street, Saint Kilda, Dunedin",170.5017841,-45.90507997
"7 Plunket Street, Saint Kilda, Dunedin",170.4989982,-45.90538225
"201 Gladstone Road, Dalmore, Dunedin",170.5125015,-45.84843085
"33 Malvern Street, Woodhaugh, Dunedin",170.5078373,-45.85250502
"40 Malvern Street, Woodhaugh, Dunedin",170.508226,-45.8522985
"69 Malvern Street, Woodhaugh, Dunedin",170.5057824,-45.8514284
"8 Fea Street, Dalmore, Dunedin",170.5112672,-45.85163487
"810 Cumberland Street, North Dunedin, Dunedin",170.5144176,-45.86124073
"346 George Street, Dunedin Central, Dunedin",170.5067446,-45.86895247
"387 George Street, Dunedin Central, Dunedin",170.5067034,-45.8682256
"3 Albany Street, North Dunedin, Dunedin",170.5071304,-45.86565293
"402 George Street, North Dunedin, Dunedin",170.5073467,-45.86785082
"6 Hyde Street, North Dunedin, Dunedin",170.5138427,-45.86905153
"85 Great King Street, Dunedin Central, Dunedin",170.5067565,-45.8718583
"98 Great King Street, Dunedin Central, Dunedin",170.5064182,-45.87157673
"15 Queens Drive, Saint Kilda, Dunedin",170.5101494,-45.89902677
"24 Teviot Street, South Dunedin, Dunedin",170.5106148,-45.89504917
"35 Tyne Street, Roslyn, Dunedin",170.4910237,-45.86476897
"57 Prince Albert Road, Saint Kilda, Dunedin",170.5063082,-45.90235302
"582 Andersons Bay Road, Musselburgh, Dunedin",170.5106274,-45.89775512
"64 Grove Street, Saint Kilda, Dunedin",170.5082648,-45.9033549
"74 Fingall Street, South Dunedin, Dunedin",170.5056523,-45.89813537
"7 Wardlaw Street, Musselburgh, Dunedin",170.5146824,-45.8982281
"28 Jackson Street, Saint Kilda, Dunedin",170.5050958,-45.90533178
"81 Royal Crescent, Saint Kilda, Dunedin",170.5121981,-45.90531533
"59 Campbells Road, Pine Hill, Dunedin",170.5238699,-45.83914927
"11 Chambers Street, North East Valley, Dunedin",170.524093,-45.8526288
"11 Wilkinson Street, Liberton, Dunedin",170.5182965,-45.84560645
"12 Glencairn Street, North East Valley, Dunedin",170.5165999,-45.85343108
"17 Truby King Crescent, Liberton, Dunedin",170.5204328,-45.84598695
"31 Barclay Street, North East Valley, Dunedin",170.5203283,-45.84976292
"33 Allenby Avenue, Liberton, Dunedin",170.5173807,-45.84776888
"34 Truby King Crescent, Liberton, Dunedin",170.5215845,-45.84725282
"35 Glendining Avenue, North East Valley, Dunedin",170.5242364,-45.85406765
"8 Knox Street, North East Valley, Dunedin",170.521567,-45.85528978
"229 Big Stone Road, Brighton, Dunedin",170.2825252,-45.95771653
"14 Magdala Street, Tainui, Dunedin",170.5226144,-45.90079247
"195 Musselburgh Rise, Andersons Bay, Dunedin",170.5245341,-45.89565683
"39 Botha Street, Tainui, Dunedin",170.5195959,-45.9018717
"46 Ravelston Street, Saint Kilda, Dunedin",170.5161732,-45.90116263
"59 Cavell Street, Musselburgh, Dunedin",170.519,-45.90006397
"75 Cavell Street, Tainui, Dunedin",170.5203268,-45.90082795
"485 Brighton Road, Westwood, Dunedin",170.3825846,-45.93104457
"22 Dalrymple Street, Pine Hill, Dunedin",170.5264896,-45.8399592
"122 Signal Hill Road, Opoho, Dunedin",170.5349891,-45.8527869
"128 Evans Street, Opoho, Dunedin",170.534366,-45.85181657
"19 Pentland Street, North East Valley, Dunedin",170.529711,-45.847921
"22 Marquis Street, North East Valley, Dunedin",170.5295182,-45.8508164
"312 North Road, North East Valley, Dunedin",170.5334777,-45.8478571
"35 Crown Street, North East Valley, Dunedin",170.5252859,-45.84815128
"54 Blacks Road, North East Valley, Dunedin",170.5286726,-45.85174617
"55 Signal Hill Road, Opoho, Dunedin",170.5297455,-45.85484428
"161 Larnach Road, Waverley, Dunedin",170.5326922,-45.88400377
"10 Ballantyne Street, Waverley, Dunedin",170.5293927,-45.88975293
"18 Larnach Road, Waverley, Dunedin",170.5269963,-45.8905466
"23 Kinvig Street, Andersons Bay, Dunedin",170.534969,-45.89298847
"25 Cranston Street, Andersons Bay, Dunedin",170.5296474,-45.89465867
"5 Cranston Street, Andersons Bay, Dunedin",170.5288922,-45.89392702
"26 Elliot Street, Andersons Bay, Dunedin",170.5282348,-45.89664932
"26 Merchiston Street, Andersons Bay, Dunedin",170.5326899,-45.89808628
"54 Aotea Street, Tainui, Dunedin",170.5270397,-45.90020252
"8 Spottiswoode Street, Andersons Bay, Dunedin",170.5306328,-45.8973816
"15 Ainslee Place, North East Valley, Dunedin",170.5364327,-45.84495535
"24 Birchfield Avenue, North East Valley, Dunedin",170.5413025,-45.84494537
"12 Montague Street, North East Valley, Dunedin",170.5376124,-45.84630885
"31 Montague Street, North East Valley, Dunedin",170.5389623,-45.84700827
"4 Cardigan Street, North East Valley, Dunedin",170.5364672,-45.84874818
"35 Scobie Road, Waverley, Dunedin",170.5371003,-45.8834571
"118 Jeffery Street, Andersons Bay, Dunedin",170.536153,-45.89381748
"17 Brugh Place, Waverley, Dunedin",170.5371676,-45.88893213
"5 Gowan Close, Shiel Hill, Dunedin",170.5432225,-45.88591448
"169 Tomahawk Road, Andersons Bay, Dunedin",170.53602,-45.9031808
"275 Tomahawk Road, Ocean Grove, Dunedin",170.5448625,-45.90348233
"87 Norwood Street, Normanby, Dunedin",170.5462417,-45.84091022
"12 Monowai Road, Ravensbourne, Dunedin",170.5493265,-45.86437875
"11 Craig Hendry Street, Concord, Dunedin",170.4661301,-45.90501813
